product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
cheerios_original,Cheerios Original,,cereal,story_rich_pilot,1990s bridge,1990s,cheerios_original_evidence_5,secondary_context_only,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,Cereal Box Backs Archive - The Imaginary World,theimaginaryworld.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,cheerios_original_evidence_5;cheerios_original:cheerios_original_evidence_5;https://theimaginaryworld.com/cbarch.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
coca_cola_classic,Coca-Cola Classic,,beverages,story_rich_pilot,1990s bridge,1990s,coca_cola_classic_evidence_4,secondary_context_only,flickr.com,https://www.flickr.com/photos/therog77/3200756272/,1990 Coca-Cola MagiCan - Flickr,flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,coca_cola_classic_evidence_4;coca_cola_classic:coca_cola_classic_evidence_4;https://www.flickr.com/photos/therog77/3200756272/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,,chips,story_rich_pilot,Earliest bounded chapter,earliest_verified_label,doritos_nacho_cheese_evidence_0,secondary_context_only,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,candidate,source_page_review,"Review the source for back/side-panel imagery; if no readable panel exists, keep this as secondary identity context and hunt for panel proof.",package_identity_then_panel_hunt,doritos_nacho_cheese_evidence_0;doritos_nacho_cheese:doritos_nacho_cheese_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/3496903865,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,,chips,story_rich_pilot,1990s bridge,1990s,doritos_nacho_cheese_evidence_1,secondary_context_only,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,Frito-Lay - Doritos Big Grab - chip snack bag - Toy Story - 1995,flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,doritos_nacho_cheese_evidence_1;doritos_nacho_cheese:doritos_nacho_cheese_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/4319728854/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,,condiments,story_rich_pilot,Earliest bounded chapter,earliest_verified_label,heinz_tomato_ketchup_evidence_0,secondary_context_only,laurelleaffarm.com,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,Old Heinz Ketchup Bottles with Labels - Laurel Leaf Farm,laurelleaffarm.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,heinz_tomato_ketchup_evidence_0;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_0;https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,,prepared foods,story_rich_pilot,Earliest bounded chapter,earliest_verified_label,kraft_macaroni_and_cheese_original_evidence_0,secondary_context_only,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6175679516,"Kraft Dinner Macaroni-and-Cheese box, 1940s maybe 1950s - Flickr",flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kraft_macaroni_and_cheese_original_evidence_0;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6175679516,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,,prepared foods,story_rich_pilot,1990s bridge,1990s,kraft_macaroni_and_cheese_original_evidence_1,secondary_context_only,flickr.com,https://www.flickr.com/photos/25692985%40N07/8404786724,1998 Kraft Macaroni & Cheese Charlie Brown Christmas Peanuts box - Flickr,flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kraft_macaroni_and_cheese_original_evidence_1;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/8404786724,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mcdonalds_big_mac,McDonald's Big Mac,,fast food,story_rich_pilot,1990s bridge,1990s,mcdonalds_big_mac_evidence_3,secondary_context_only,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/16377543110,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr",flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_big_mac_evidence_3;mcdonalds_big_mac:mcdonalds_big_mac_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/16377543110,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,,breakfast,story_rich_pilot,Earliest bounded chapter,earliest_verified_label,poptarts_frosted_strawberry_evidence_0,secondary_context_only,flickr.com,https://www.flickr.com/photos/25692985%40N07/4198259897,1980 Kellogg's Frosted Pop-Tarts Box Milton the Toaster - Flickr,flickr.com,secondary_context_only,high,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,106,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,poptarts_frosted_strawberry_evidence_0;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_0;https://www.flickr.com/photos/25692985%40N07/4198259897,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
doritos_nacho_cheese,Doritos Nacho Cheese,,chips,story_rich_pilot,1980s or earlier,1980s_or_earlier,doritos_nacho_cheese_evidence_0,secondary_context_only,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",flickr.com,secondary_context_only,low,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,96,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,candidate,source_page_review,"Review the source for back/side-panel imagery; if no readable panel exists, keep this as secondary identity context and hunt for panel proof.",package_identity_then_panel_hunt,doritos_nacho_cheese_evidence_0;doritos_nacho_cheese:doritos_nacho_cheese_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/3496903865,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
heinz_tomato_ketchup,Heinz Tomato Ketchup,,condiments,story_rich_pilot,1980s or earlier,1980s_or_earlier,heinz_tomato_ketchup_evidence_1,secondary_context_only,flickr.com,https://www.flickr.com/photos/36878773%40N07/3782511003,Heinz Ketchup 1932 advertisement - Flickr,flickr.com,secondary_context_only,low,readable_panel_photo_needed,source_page_capture_needed,Use the listed product/source receipt for identity only; search or capture a readable ingredient/nutrition panel before OCR.,96,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,,,,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,heinz_tomato_ketchup_evidence_1;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_1;https://www.flickr.com/photos/36878773%40N07/3782511003,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
